text,intent
Rear you update my income in my profile?,profile_update_income
Can you show my dividends income?,income_get_by_category
Ane need help,unknown
Make a ₹ 700 budget for healthcare,budget_add
Hello there,unknown
What ’ s my story ’ sec figure?,profile_get_info
What ’ s my full investiture amount?,investment_get_total
Make up my cable circular pay yet?,bill_check_status
Make a Crowdfunding investment funds category,investment_category_add
What ’ s my bill full for May?,bill_get_total
Bum you create a Royalties income family?,income_category_add
Create a ₹ ccc cyberspace bill due on May 15,bill_add
What ’ s my speculation capital loss?,investment_get_loss
What’s the cycle for my car loan bill?,bill_get_cycle
Personify Venture Washington an investment family?,investment_category_check
What ’ s my next bank note requital?,bill_get_upcoming
What ’ siemens imputable soon?,get_upcoming_bills
Appearance my total investments drumhead,investment_get_total
What ’ s my real estate of the realm investment funds trend?,investment_get_trend_by_category
Show my approaching bill defrayal,bill_get_upcoming
Display my average grocery disbursal,expense_get_average_by_category
Buttocks you show my disbursement norm?,expense_get_average
Create a Inactive Income family,income_category_add
Who’s the president?,unknown
What ’ s my invoice ’ southward name?,profile_get_info
Display my bill summary for this calendar month,bill_get_total
What ’ s my investing trend this year?,investment_get_trend
Is my cable handbill paid nonetheless?,bill_check_status
Can you show my mediocre entertainment outlay?,expense_get_average_by_category
Tilt my income germ,get_income_sources
Update my preservation in my account,profile_update_savings
Tell me my largest investment amount,investment_get_max
Force out you wager music?,unknown
What income category is dividend?,income_category_map
What’s my budget for taxi rides?,budget_get
Change my profile ’ s preservation amount,profile_update_savings
Set a unexampled income for my visibility,profile_update_income
Record a ₹600 water bill due on May 20,bill_add
Tell me my paying bill for this month,bill_get_paid
Secernate me my income and savings counterweight,get_income_savings
How much did Ace pass this month?,get_total_spent
Can you lumber ₹ 200 for taxi?,expense_add
Append a Side Hustle income class,income_category_add
Let me view my profile image,get_profile_pic
Weekly disbursal summary,get_weekly_expenses
Appearance my monthly budget summary,budget_get_total
Last week ’ randomness spending details,get_weekly_expenses
Set a budget of ₹ 500 for solid food,budget_add
How much do I realize per my profile?,profile_get_income
What budgets did I set this year?,budget_get_by_date
Twist up my profile exposure,profile_get_image
Secernate maine my monthly income,get_total_income
Secern me my real estate investment funds losses,investment_get_loss
What’s my last week’s expenditure?,get_weekly_expenses
What equal all my investment type?,investment_category_get_list
What’s my grants income this month?,income_get_by_category_date
What ’ sec my concluding week ’ s expenditure?,get_weekly_expenses
What family come internet bill settle under?,category_map
Tail end you name every investment category I can apply?,investment_category_get_list
What ’ s my savings in my visibility?,profile_get_savings
What ’ s my login gens?,profile_get_info
Display my grocery expenses for final month,expense_get_by_category_date
List my unpaid rent bank bill,bill_get_unpaid
Show my paid bills compact,bill_get_paid
What are my upcoming bills?,get_upcoming_bills
List my budgets make this calendar month,budget_get_by_date
Secernate me my highest profit investment,investment_get_max_profit
What ’ s my investiture tendency this year?,investment_get_trend
How much money did I work this month?,get_total_income
Show my full investments compendious,investment_get_total
Show me the full tilt of income class,income_category_get_list
What ’ s the status of my electrical energy bill?,bill_check_status
Can you show my spending summary?,get_total_spent
What ’ s the cycle for my sound bill?,bill_get_cycle
Can buoy I use Pension as an income class?,income_category_check
Tell me my spending category case,category_get_list
Tell me about bills I owe,get_unpaid_bills
Tell maine my investments final month,investment_get_by_date
Show my expense trends for this year,expense_get_trend
What's my profit or loss?,get_profit_loss
Separate me my disbursal sum,expense_get_total
Show my next bill payments,get_upcoming_bills
Force out I delete my profile ’ s name?,profile_update_name
Show my profit / going sum up,get_profit_loss
Show my grocery expenses for last month,expense_get_by_category_date
What expenses did One deliver yesterday?,expense_get_by_date
Can you sum a polemonium caeruleum category?,category_add
Can you show my exchange traded fund profits?,investment_get_profit
Can you say me my savings total?,profile_get_savings
Create a ₹ g budget for utility,budget_add
Say pine tree state about my investment profits,get_profit_loss
Did I create a dine out budget?,budget_check_exists
Total remuneration this calendar month,get_total_income
Can you point my outlay trends?,expense_get_trend
Tell pine tree state my profit from final Friday,income_get_by_date
Can you list my bill totality?,bill_get_total
Tell maine my profile ’ reciprocal ohm slug value,profile_get_slug
What ’ s my nearly profitable investing?,investment_get_max_profit
What category is insurance?,category_map
Update my profit in my account,profile_update_income
List my investment details,get_investments
Can you usher my top profit investment?,investment_get_max_profit
What ’ s my investing drift this class?,investment_get_trend
Can you severalise me every disbursement class?,category_get_list
Sack you list budgets created last calendar week?,budget_get_by_date
Display my investments from last twelvemonth,investment_get_by_date
Can you read my dividend income?,income_get_by_category
Show my remaining market budget,budget_check_remaining
Distinguish me about my investiture returns,get_profit_loss
Tell me the types of income I track,income_category_get_list
Behind you show my total investiture value?,investment_get_total
Record a ₹ 600 water supply bill referable on May 20,bill_add
Retard if Unity set an entertainment budget,budget_check_exists
What ’ s my monthly spending tendency?,expense_get_trend
Comprise my cable's length bill paid yet?,bill_check_status
